,date,UID,iso2,iso3,code3,Province/State,Country/Region,Lat,Long,Combined_Key,Population,cases,deaths,recovered
216048,2022-02-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,306777,3928,0
216338,2022-02-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,306777,3928,0
216628,2022-02-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,307206,3930,0
216918,2022-02-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,307317,3933,0
217208,2022-02-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,307636,3933,0
217498,2022-02-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,308050,3934,0
217788,2022-02-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,308556,3935,0
218078,2022-02-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,309013,3936,0
218368,2022-02-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,309293,3937,0
218658,2022-02-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,309502,3937,0
218948,2022-02-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,309579,3938,0
219238,2022-02-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,309870,3939,0
219528,2022-02-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,310155,3939,0
219818,2022-02-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,310474,3941,0
220108,2022-02-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,310764,3942,0
220398,2022-02-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,311016,3943,0
220688,2022-02-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,311194,3943,0
220978,2022-02-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,311264,3945,0
221268,2022-02-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,311592,3946,0
221558,2022-02-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,311888,3947,0
221848,2022-02-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,312118,3947,0
222138,2022-02-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,312374,3947,0
222428,2022-02-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,312611,3951,0
222718,2022-02-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,312707,3952,0
223008,2022-02-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,312750,3952,0
223298,2022-03-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,312970,3953,0
223588,2022-03-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,313203,3955,0
223878,2022-03-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,313394,3957,0
224168,2022-03-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,313613,3958,0
224458,2022-03-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,313744,3958,0
224748,2022-03-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,313821,3959,0
225038,2022-03-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,313910,3959,0
225328,2022-03-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,314159,3959,0
225618,2022-03-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,314641,3960,0
225908,2022-03-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,314850,3960,0
226198,2022-03-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,314986,3960,0
226488,2022-03-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,315148,3960,0
226778,2022-03-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,315202,3960,0
227068,2022-03-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,315202,3960,0
227358,2022-03-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,315202,3960,0
227648,2022-03-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,315496,3961,0
227938,2022-03-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,315623,3962,0
228228,2022-03-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,315623,3962,0
228518,2022-03-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,315623,3962,0
228808,2022-03-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,315623,3962,0
229098,2022-03-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,315892,3963,0
229388,2022-03-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,316088,3963,0
229678,2022-03-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,316190,3964,0
229968,2022-03-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,316312,3965,0
230258,2022-03-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,316422,3966,0
230548,2022-03-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,316501,3966,0
230838,2022-03-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,316550,3966,0
231128,2022-03-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,316550,3966,0
231418,2022-03-29,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,316550,3966,0
231708,2022-03-30,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,316550,3966,0
231998,2022-03-31,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,316850,3966,0
232288,2022-04-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,316941,3966,0
232578,2022-04-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,317031,3967,0
232868,2022-04-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,317031,3967,0
233158,2022-04-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,317110,3967,0
233448,2022-04-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,317221,3967,0
233738,2022-04-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,317358,3967,0
234028,2022-04-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,317483,3967,0
234318,2022-04-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,317483,3967,0
234608,2022-04-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,317483,3967,0
234898,2022-04-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,317483,3967,0
235188,2022-04-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,317804,3967,0
235478,2022-04-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,317804,3968,0
235768,2022-04-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,318113,3969,0
236058,2022-04-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,318229,3969,0
236348,2022-04-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,318404,3970,0
236638,2022-04-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,318467,3973,0
236928,2022-04-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,318515,3973,0
237218,2022-04-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,318515,3973,0
237508,2022-04-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,318640,3973,0
237798,2022-04-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,318640,3973,0
238088,2022-04-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,318984,3974,0
238378,2022-04-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,318984,3974,0
238668,2022-04-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,318984,3974,0
238958,2022-04-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,318984,3974,0
239248,2022-04-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,319316,3976,0
239538,2022-04-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,319431,3976,0
239828,2022-04-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,319431,3976,0
240118,2022-04-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,319594,3976,0
240408,2022-04-29,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,319594,3976,0
240698,2022-04-30,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,319594,3976,0
240988,2022-05-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,319733,3976,0
241278,2022-05-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,319755,3976,0
241568,2022-05-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,319755,3976,0
241858,2022-05-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,319755,3976,0
242148,2022-05-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,319755,3976,0
242438,2022-05-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,319755,3976,0
242728,2022-05-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320099,3982,0
243018,2022-05-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320099,3982,0
243308,2022-05-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320157,3982,0
243598,2022-05-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320226,3983,0
243888,2022-05-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320303,3983,0
244178,2022-05-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320412,3983,0
244468,2022-05-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320481,3983,0
244758,2022-05-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320591,3983,0
245048,2022-05-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320627,3983,0
245338,2022-05-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320680,3983,0
245628,2022-05-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320680,3983,0
245918,2022-05-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320680,3983,0
246208,2022-05-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320945,3984,0
246498,2022-05-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,320945,3984,0
246788,2022-05-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321099,3984,0
247078,2022-05-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321146,3985,0
247368,2022-05-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321195,3985,0
247658,2022-05-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321268,3985,0
247948,2022-05-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321342,3985,0
248238,2022-05-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321399,3985,0
248528,2022-05-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321503,3985,0
248818,2022-05-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321503,3985,0
249108,2022-05-29,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321503,3985,0
249398,2022-05-30,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321503,3985,0
249688,2022-05-31,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321779,3987,0
249978,2022-06-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321915,3987,0
250268,2022-06-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,321915,3987,0
250558,2022-06-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,322207,3988,0
250848,2022-06-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,322207,3988,0
251138,2022-06-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,322207,3988,0
251428,2022-06-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,322207,3988,0
251718,2022-06-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,322562,3988,0
252008,2022-06-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,322790,3988,0
252298,2022-06-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,322919,3989,0
252588,2022-06-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,323058,3989,0
252878,2022-06-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,323058,3989,0
253168,2022-06-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,323058,3989,0
253458,2022-06-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,323283,3989,0
253748,2022-06-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,323337,3989,0
254038,2022-06-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,323654,3990,0
254328,2022-06-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,323654,3990,0
254618,2022-06-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,324025,3992,0
254908,2022-06-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,324025,3992,0
255198,2022-06-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,324288,3994,0
255488,2022-06-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,324344,3997,0
255778,2022-06-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,324558,3998,0
256068,2022-06-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,324558,3998,0
256358,2022-06-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,324922,4000,0
256648,2022-06-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,325110,4003,0
256938,2022-06-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,325110,4003,0
257228,2022-06-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,325110,4003,0
257518,2022-06-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,325348,4003,0
257808,2022-06-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,325498,4003,0
258098,2022-06-29,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,325498,4003,0
258388,2022-06-30,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,325857,4006,0
258678,2022-07-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,325857,4006,0
258968,2022-07-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,325857,4006,0
259258,2022-07-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,326259,4007,0
259548,2022-07-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,326259,4007,0
259838,2022-07-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,326259,4007,0
260128,2022-07-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,326408,4008,0
260418,2022-07-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,326651,4008,0
260708,2022-07-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,326794,4008,0
260998,2022-07-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,326794,4008,0
261288,2022-07-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,327052,4008,0
261578,2022-07-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,327102,4008,0
261868,2022-07-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,327102,4008,0
262158,2022-07-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,327102,4008,0
262448,2022-07-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,327102,4008,0
262738,2022-07-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,327994,4009,0
263028,2022-07-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,327994,4009,0
263318,2022-07-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,327994,4009,0
263608,2022-07-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,327994,4009,0
263898,2022-07-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,328550,4013,0
264188,2022-07-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,328550,4013,0
264478,2022-07-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,328550,4013,0
264768,2022-07-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,328550,4013,0
265058,2022-07-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,328550,4013,0
265348,2022-07-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,328550,4013,0
265638,2022-07-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,329483,4015,0
265928,2022-07-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,329483,4015,0
266218,2022-07-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,329483,4015,0
266508,2022-07-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,329483,4015,0
266798,2022-07-29,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,329483,4015,0
267088,2022-07-30,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,329483,4015,0
267378,2022-07-31,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,329483,4015,0
267668,2022-08-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,329483,4015,0
267958,2022-08-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,330575,4015,0
268248,2022-08-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,330575,4015,0
268538,2022-08-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,330575,4015,0
268828,2022-08-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,331074,4015,0
269118,2022-08-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,331074,4016,0
269408,2022-08-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,331358,4016,0
269698,2022-08-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,331358,4016,0
269988,2022-08-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,331568,4016,0
270278,2022-08-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,331568,4016,0
270568,2022-08-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,331568,4016,0
270858,2022-08-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,331925,4016,0
271148,2022-08-13,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,331925,4016,0
271438,2022-08-14,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,331925,4016,0
271728,2022-08-15,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332014,4016,0
272018,2022-08-16,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332014,4016,0
272308,2022-08-17,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332264,4016,0
272598,2022-08-18,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332264,4016,0
272888,2022-08-19,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332264,4016,0
273178,2022-08-20,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332264,4016,0
273468,2022-08-21,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332264,4016,0
273758,2022-08-22,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332527,4016,0
274048,2022-08-23,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332527,4016,0
274338,2022-08-24,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332648,4016,0
274628,2022-08-25,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332710,4016,0
274918,2022-08-26,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332710,4016,0
275208,2022-08-27,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332710,4016,0
275498,2022-08-28,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332710,4016,0
275788,2022-08-29,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332822,4016,0
276078,2022-08-30,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332822,4016,0
276368,2022-08-31,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332822,4016,0
276658,2022-09-01,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332822,4016,0
276948,2022-09-02,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332822,4016,0
277238,2022-09-03,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,332822,4016,0
277528,2022-09-04,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333074,4017,0
277818,2022-09-05,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333086,4017,0
278108,2022-09-06,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333124,4017,0
278398,2022-09-07,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333150,4017,0
278688,2022-09-08,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333180,4017,0
278978,2022-09-09,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333204,4017,0
279268,2022-09-10,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333220,4017,0
279558,2022-09-11,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333229,4017,0
279848,2022-09-12,894.0,ZM,ZMB,894.0,,Zambia,-13.133897,27.849332,Zambia,18383956.0,333234,4017,0
